"title","date_posted","position","location","url","District","posting_id","Archive_Date"
"Non-CDL Route Driver","2026-07-06","Transportation / Warehouse/","District-wide","https://www.applitrack.com/fremontwy/onlineapp/jobpostings/view.asp?all=1","Fremont County School District 1","fallback
fremont county school district 1
https://www.applitrack.com/fremontwy/onlineapp/jobpostings/view.asp?all=1
non-cdl route driver
district-wide
2026-07-06","2026-08-11"
"Bus Monitor","2026-07-31","Transportation / Warehouse/","Central Services","https://www.applitrack.com/fremontwy/onlineapp/jobpostings/view.asp?all=1","Fremont County School District 1","fallback
fremont county school district 1
https://www.applitrack.com/fremontwy/onlineapp/jobpostings/view.asp?all=1
bus monitor
central services
2026-07-31","2026-08-11"
"Special Education Director - Open Until Filled","2026-05-29","Administration/","Fremont County School District 21","https://www.applitrack.com/fortwashakieschool/onlineapp/default.aspx?all=1","Fremont County School District 21","fallback
fremont county school district 21
https://www.applitrack.com/fortwashakieschool/onlineapp/default.aspx?all=1
special education director - open until filled
fremont county school district 21
2026-05-29","2026-08-11"
"Northern Arapaho Language Teachers - Open Until Filled","2026-05-08","Elementary School Teaching/","Fremont County School District 21","https://www.applitrack.com/fortwashakieschool/onlineapp/default.aspx?all=1","Fremont County School District 21","fallback
fremont county school district 21
https://www.applitrack.com/fortwashakieschool/onlineapp/default.aspx?all=1
northern arapaho language teachers - open until filled
fremont county school district 21
2026-05-08","2026-08-11"
"Substitute Cooks","2025-10-06","Student Support Services/","Fort Washakie Elementary","https://www.applitrack.com/fortwashakieschool/onlineapp/default.aspx?all=1","Fremont County School District 21","fallback
fremont county school district 21
https://www.applitrack.com/fortwashakieschool/onlineapp/default.aspx?all=1
substitute cooks
fort washakie elementary
2025-10-06","2026-08-11"
"Special Education Teachers - Open Until Filled.","2026-03-24","Student Support Services/","Fort Washakie Elementary","https://www.applitrack.com/fortwashakieschool/onlineapp/default.aspx?all=1","Fremont County School District 21","fallback
fremont county school district 21
https://www.applitrack.com/fortwashakieschool/onlineapp/default.aspx?all=1
special education teachers - open until filled.
fort washakie elementary
2026-03-24","2026-08-11"
"Substitute Teacher","2023-09-12","Substitute/","Fort Washakie Elementary","https://www.applitrack.com/fortwashakieschool/onlineapp/default.aspx?all=1","Fremont County School District 21","fallback
fremont county school district 21
https://www.applitrack.com/fortwashakieschool/onlineapp/default.aspx?all=1
substitute teacher
fort washakie elementary
2023-09-12","2026-08-11"
"Paraprofessional (Special Education)","2026-03-24","Support Staff/","Fremont County School District 21","https://www.applitrack.com/fortwashakieschool/onlineapp/default.aspx?all=1","Fremont County School District 21","fallback
fremont county school district 21
https://www.applitrack.com/fortwashakieschool/onlineapp/default.aspx?all=1
paraprofessional (special education)
fremont county school district 21
2026-03-24","2026-08-11"
"No jobs",NA,NA,NA,"https://www.applitrack.com/fremont24/onlineapp/default.aspx?all=1","Fremont County School District 24","fallback
fremont county school district 24
https://www.applitrack.com/fremont24/onlineapp/default.aspx?all=1
no jobs
<missing>
<missing>","2026-08-11"
"High School Assistant Volleyball Coach",NA,"Athletics/Activities","07/01/2025","https://www.applitrack.com/fre6/onlineapp/default.aspx?all=1","Fremont County School District 6","fallback
fremont county school district 6
https://www.applitrack.com/fre6/onlineapp/default.aspx?all=1
high school assistant volleyball coach
07/01/2025
<missing>","2026-08-11"
"HS Boys Basketball Coach HEAD",NA,"Athletics/Activities","11/20/2026","https://www.applitrack.com/fre6/onlineapp/default.aspx?all=1","Fremont County School District 6","fallback
fremont county school district 6
https://www.applitrack.com/fre6/onlineapp/default.aspx?all=1
hs boys basketball coach head
11/20/2026
<missing>","2026-08-11"
"Assistant HS Girls Basketball Coach",NA,"Athletics/Activities",NA,"https://www.applitrack.com/fre6/onlineapp/default.aspx?all=1","Fremont County School District 6","fallback
fremont county school district 6
https://www.applitrack.com/fre6/onlineapp/default.aspx?all=1
assistant hs girls basketball coach
<missing>
<missing>","2026-08-11"
"Assistant High School Boys Basketball Coach",NA,"Athletics/Activities",NA,"https://www.applitrack.com/fre6/onlineapp/default.aspx?all=1","Fremont County School District 6","fallback
fremont county school district 6
https://www.applitrack.com/fre6/onlineapp/default.aspx?all=1
assistant high school boys basketball coach
<missing>
<missing>","2026-08-11"
"Assistant HS Football Coach",NA,"Athletics/Activities",NA,"https://www.applitrack.com/fre6/onlineapp/default.aspx?all=1","Fremont County School District 6","fallback
fremont county school district 6
https://www.applitrack.com/fre6/onlineapp/default.aspx?all=1
assistant hs football coach
<missing>
<missing>","2026-08-11"
"Head HS Girls Basketball Coach",NA,"Athletics/Activities",NA,"https://www.applitrack.com/fre6/onlineapp/default.aspx?all=1","Fremont County School District 6","fallback
fremont county school district 6
https://www.applitrack.com/fre6/onlineapp/default.aspx?all=1
head hs girls basketball coach
<missing>
<missing>","2026-08-11"
"Head HS Wrestling Coach",NA,"Athletics/Activities",NA,"https://www.applitrack.com/fre6/onlineapp/default.aspx?all=1","Fremont County School District 6","fallback
fremont county school district 6
https://www.applitrack.com/fre6/onlineapp/default.aspx?all=1
head hs wrestling coach
<missing>
<missing>","2026-08-11"
"Youth Volleyball Coach",NA,"Athletics/Activities",NA,"https://www.applitrack.com/fre6/onlineapp/default.aspx?all=1","Fremont County School District 6","fallback
fremont county school district 6
https://www.applitrack.com/fre6/onlineapp/default.aspx?all=1
youth volleyball coach
<missing>
<missing>","2026-08-11"
"Grounds Keeper/Custodian","2026-04-23","Maintenance/Custodial/","Wind River Schools","https://www.applitrack.com/fre6/onlineapp/default.aspx?all=1","Fremont County School District 6","fallback
fremont county school district 6
https://www.applitrack.com/fre6/onlineapp/default.aspx?all=1
grounds keeper/custodian
wind river schools
2026-04-23","2026-08-11"
"Custodian","2026-05-12","Maintenance/Custodial/","Wind River Schools","https://www.applitrack.com/fre6/onlineapp/default.aspx?all=1","Fremont County School District 6","fallback
fremont county school district 6
https://www.applitrack.com/fre6/onlineapp/default.aspx?all=1
custodian
wind river schools
2026-05-12","2026-08-11"
"Paraprofessional Library",NA,"Paraprofessional",NA,"https://www.applitrack.com/fre6/onlineapp/default.aspx?all=1","Fremont County School District 6","fallback
fremont county school district 6
https://www.applitrack.com/fre6/onlineapp/default.aspx?all=1
paraprofessional library
<missing>
<missing>","2026-08-11"
"Title 1 Paraprofessional","2026-06-23","Paraprofessional/","Wind River Elementary","https://www.applitrack.com/fre6/onlineapp/default.aspx?all=1","Fremont County School District 6","fallback
fremont county school district 6
https://www.applitrack.com/fre6/onlineapp/default.aspx?all=1
title 1 paraprofessional
wind river elementary
2026-06-23","2026-08-11"
"Substitute Teacher","2024-08-20","Substitute/","Wind River Schools","https://www.applitrack.com/fre6/onlineapp/default.aspx?all=1","Fremont County School District 6","fallback
fremont county school district 6
https://www.applitrack.com/fre6/onlineapp/default.aspx?all=1
substitute teacher
wind river schools
2024-08-20","2026-08-11"
"Substitute Para/Custodian/Food Service","2024-11-14","Substitute/","Wind River Schools","https://www.applitrack.com/fre6/onlineapp/default.aspx?all=1","Fremont County School District 6","fallback
fremont county school district 6
https://www.applitrack.com/fre6/onlineapp/default.aspx?all=1
substitute para/custodian/food service
wind river schools
2024-11-14","2026-08-11"
"Bus Driver",NA,"Support Staff",NA,"https://www.applitrack.com/fre6/onlineapp/default.aspx?all=1","Fremont County School District 6","fallback
fremont county school district 6
https://www.applitrack.com/fre6/onlineapp/default.aspx?all=1
bus driver
<missing>
<missing>","2026-08-11"
"Assistant High School Girls Basketball Coach","2026-05-15","Athletics/Activities/","Wyoming Indian High School","https://www.applitrack.com/fremont14/onlineapp/default.aspx?all=1","Fremont County School District 14","fallback
fremont county school district 14
https://www.applitrack.com/fremont14/onlineapp/default.aspx?all=1
assistant high school girls basketball coach
wyoming indian high school
2026-05-15","2026-08-11"
"High School Assistant Volleyball Coach","2026-05-15","Athletics/Activities/","Wyoming Indian High School","https://www.applitrack.com/fremont14/onlineapp/default.aspx?all=1","Fremont County School District 14","fallback
fremont county school district 14
https://www.applitrack.com/fremont14/onlineapp/default.aspx?all=1
high school assistant volleyball coach
wyoming indian high school
2026-05-15","2026-08-11"
"High School Head Robotics Coach","2026-06-16","Athletics/Activities/","Wyoming Indian High School","https://www.applitrack.com/fremont14/onlineapp/default.aspx?all=1","Fremont County School District 14","fallback
fremont county school district 14
https://www.applitrack.com/fremont14/onlineapp/default.aspx?all=1
high school head robotics coach
wyoming indian high school
2026-06-16","2026-08-11"
"High School Assistant Robotics Coach","2026-06-16","Athletics/Activities/","Wyoming Indian High School","https://www.applitrack.com/fremont14/onlineapp/default.aspx?all=1","Fremont County School District 14","fallback
fremont county school district 14
https://www.applitrack.com/fremont14/onlineapp/default.aspx?all=1
high school assistant robotics coach
wyoming indian high school
2026-06-16","2026-08-11"
"Substitute School Nurse","2020-07-23","Student Health Services/","District Wide","https://www.applitrack.com/fremont14/onlineapp/default.aspx?all=1","Fremont County School District 14","fallback
fremont county school district 14
https://www.applitrack.com/fremont14/onlineapp/default.aspx?all=1
substitute school nurse
district wide
2020-07-23","2026-08-11"
"Substitute Teacher - Classroom","2018-10-09","Substitute Certified/","District Wide","https://www.applitrack.com/fremont14/onlineapp/default.aspx?all=1","Fremont County School District 14","fallback
fremont county school district 14
https://www.applitrack.com/fremont14/onlineapp/default.aspx?all=1
substitute teacher - classroom
district wide
2018-10-09","2026-08-11"
"Substitute School Secretary",NA,"Substitute Non Certified",NA,"https://www.applitrack.com/fremont14/onlineapp/default.aspx?all=1","Fremont County School District 14","fallback
fremont county school district 14
https://www.applitrack.com/fremont14/onlineapp/default.aspx?all=1
substitute school secretary
<missing>
<missing>","2026-08-11"
"Substitute Cook","2018-10-10","Substitute Non Certified/","District Wide","https://www.applitrack.com/fremont14/onlineapp/default.aspx?all=1","Fremont County School District 14","fallback
fremont county school district 14
https://www.applitrack.com/fremont14/onlineapp/default.aspx?all=1
substitute cook
district wide
2018-10-10","2026-08-11"
"Substitute Custodian","2019-09-09","Substitute Non Certified/","District Wide","https://www.applitrack.com/fremont14/onlineapp/default.aspx?all=1","Fremont County School District 14","fallback
fremont county school district 14
https://www.applitrack.com/fremont14/onlineapp/default.aspx?all=1
substitute custodian
district wide
2019-09-09","2026-08-11"
"Bus Driver","2023-09-18","Transportation/","District Wide","https://www.applitrack.com/fremont14/onlineapp/default.aspx?all=1","Fremont County School District 14","fallback
fremont county school district 14
https://www.applitrack.com/fremont14/onlineapp/default.aspx?all=1
bus driver
district wide
2023-09-18","2026-08-11"
"Substitute Bus Driver","2021-07-09","Transportation/","District Wide","https://www.applitrack.com/fremont14/onlineapp/default.aspx?all=1","Fremont County School District 14","fallback
fremont county school district 14
https://www.applitrack.com/fremont14/onlineapp/default.aspx?all=1
substitute bus driver
district wide
2021-07-09","2026-08-11"
